ID,Value
KATL_230512_0900_30,3
KATL_230512_0900_45,4
KATL_230512_0900_60,4
KATL_230512_0900_75,10
KATL_230512_0900_90,9
KATL_230512_0900_105,7
KATL_230512_0900_120,8
KATL_230512_0900_135,16
KATL_230512_0900_150,24
KATL_230512_0900_165,16
KATL_230512_0900_180,26
KATL_230512_1300_15,16
KATL_230512_1300_30,15
KATL_230512_1300_45,16
KATL_230512_1300_60,15
KATL_230512_1300_75,12
KATL_230512_1300_90,10
KATL_230512_1300_105,10
KATL_230512_1300_120,5
KATL_230512_1300_135,15
KATL_230512_1300_150,12
KATL_230512_1300_165,9
KATL_230512_1300_180,16
KATL_230512_1700_15,11
KATL_230512_1700_30,12
KATL_230512_1700_45,16
KATL_230512_1700_60,10
KATL_230512_1700_75,20
KATL_230512_1700_90,15
KATL_230512_1700_105,16
KATL_230512_1700_120,18
KATL_230512_1700_135,19
KATL_230512_1700_150,20
KATL_230512_1700_165,19
KATL_230512_1700_180,13
KATL_230512_2100_15,16
KATL_230512_2100_30,10
KATL_230512_2100_45,11
KATL_230512_2100_60,18
KATL_230512_2100_75,14
KATL_230512_2100_90,16
KATL_230512_2100_105,23
KATL_230512_2100_120,23
KATL_230512_2100_135,19
KATL_230512_2100_150,13
KATL_230512_2100_165,18
KATL_230512_2100_180,21
KATL_230513_0100_15,21
KATL_230513_0100_30,26
KATL_230513_0100_45,21
KATL_230513_0100_60,10
KATL_230513_0100_75,12
KATL_230513_0100_90,8
KATL_230513_0100_105,15
KATL_230513_0100_120,6
KATL_230513_0100_135,3
KATL_230513_0100_150,8
KATL_230513_0100_165,4
KATL_230513_0100_180,5
KATL_230513_0500_15,3
KATL_230513_0500_30,0
KATL_230513_0500_45,2
KATL_230513_0500_60,2
KATL_230513_0500_75,1
KATL_230513_0500_90,1
KATL_230513_0500_105,1
KATL_230513_0500_120,0
KATL_230513_0500_135,0
KATL_230513_0500_150,0
KATL_230513_0500_165,0
KATL_230513_0500_180,1
KATL_230513_0900_15,2
KATL_230513_0900_30,1
KATL_230513_0900_45,3
KATL_230513_0900_60,7
KATL_230513_0900_75,6
KATL_230513_0900_90,4
KATL_230513_0900_105,3
KATL_230513_0900_120,10
KATL_230513_0900_135,13
KATL_230513_0900_150,18
KATL_230513_0900_165,21
KATL_230513_0900_180,19
KATL_230513_1300_15,10
KATL_230513_1300_30,13
KATL_230513_1300_45,18
KATL_230513_1300_60,17
KATL_230513_1300_75,12
KATL_230513_1300_90,13
KATL_230513_1300_105,13
KATL_230513_1300_120,9
KATL_230513_1300_135,10
KATL_230513_1300_150,7
KATL_230513_1300_165,11
KATL_230513_1300_180,9
KATL_230513_1700_15,15
KATL_230513_1700_30,10
KATL_230513_1700_45,11
KATL_230513_1700_60,15
KATL_230513_1700_75,13
KATL_230513_1700_90,20
KATL_230513_1700_105,18
KATL_230513_1700_120,13
KATL_230513_1700_135,17
KATL_230513_1700_150,18
KATL_230513_1700_165,15
KATL_230513_1700_180,10
KATL_230513_2100_15,16
KATL_230513_2100_30,16
KATL_230513_2100_45,15
KATL_230513_2100_60,10
KATL_230513_2100_75,19
KATL_230513_2100_90,20
KATL_230513_2100_105,14
KATL_230513_2100_120,17
KATL_230513_2100_135,21
KATL_230513_2100_150,14
KATL_230513_2100_165,21
KATL_230513_2100_180,21
KATL_230514_0100_15,8
KATL_230514_0100_30,11
KATL_230514_0100_45,8
KATL_230514_0100_60,7
KATL_230514_0100_75,5
KATL_230514_0100_90,1
KATL_230514_0100_105,1
KATL_230514_0100_120,11
KATL_230514_0100_135,6
KATL_230514_0100_150,7
KATL_230514_0100_165,6
KATL_230514_0100_180,3
KATL_230514_0500_15,0
KATL_230514_0500_30,1
KATL_230514_0500_45,0
KATL_230514_0500_60,3
KATL_230514_0500_75,0
KATL_230514_0500_90,0
KATL_230514_0500_105,0
KATL_230514_0500_120,1
KATL_230514_0500_135,1
KATL_230514_0500_150,0
KATL_230514_0500_165,0
KATL_230514_0500_180,0
KATL_230514_0900_15,4
KATL_230514_0900_30,3
KATL_230514_0900_45,4
KATL_230514_0900_60,1
KATL_230514_0900_75,6
KATL_230514_0900_90,6
KATL_230514_0900_105,3
KATL_230514_0900_120,13
KATL_230514_0900_135,17
KATL_230514_0900_150,13
KATL_230514_0900_165,24
KATL_230514_0900_180,23
KATL_230514_1300_15,10
KATL_230514_1300_30,13
KATL_230514_1300_45,15
KATL_230514_1300_60,14
KATL_230514_1300_75,6
KATL_230514_1300_90,9
KATL_230514_1300_105,11
KATL_230514_1300_120,11
KATL_230514_1300_135,12
KATL_230514_1300_150,12
KATL_230514_1300_165,14
KATL_230514_1300_180,12
KATL_230514_1700_15,10
KATL_230514_1700_30,12
KATL_230514_1700_45,17
KATL_230514_1700_60,17
KATL_230514_1700_75,19
KATL_230514_1700_90,19
KATL_230514_1700_105,16
KATL_230514_1700_120,13
KATL_230514_1700_135,20
KATL_230514_1700_150,20
KATL_230514_1700_165,17
KATL_230514_1700_180,15
KATL_230514_2100_15,18
KATL_230514_2100_30,15
KATL_230514_2100_45,15
KATL_230514_2100_60,16
KATL_230514_2100_75,17
KATL_230514_2100_90,17
KATL_230514_2100_105,18
KATL_230514_2100_120,12
KATL_230514_2100_135,9
KATL_230514_2100_150,24
KATL_230514_2100_165,22
KATL_230514_2100_180,21
KATL_230608_0100_15,0
KATL_230608_0100_30,0
KATL_230608_0100_45,0
KATL_230608_0100_60,0
KATL_230608_0100_75,0
KATL_230608_0100_90,0
KATL_230608_0100_105,0
KATL_230608_0100_120,0
KATL_230608_0100_135,0
KATL_230608_0100_150,0
KATL_230608_0100_165,0
KATL_230608_0100_180,0
KATL_230608_0500_15,0
KATL_230608_0500_30,0
KATL_230608_0500_45,0
KATL_230608_0500_60,0
KATL_230608_0500_75,0
KATL_230608_0500_90,0
KATL_230608_0500_105,0
KATL_230608_0500_120,0
KATL_230608_0500_135,0
KATL_230608_0500_150,0
KATL_230608_0500_165,0
KATL_230608_0500_180,0
KATL_230608_0900_15,4
KATL_230608_0900_30,5
KATL_230608_0900_45,2
KATL_230608_0900_60,1
KATL_230608_0900_75,7
KATL_230608_0900_90,9
KATL_230608_0900_105,8
KATL_230608_0900_120,9
KATL_230608_0900_135,17
KATL_230608_0900_150,21
KATL_230608_0900_165,19
KATL_230608_0900_180,24
KATL_230608_1300_15,15
KATL_230608_1300_30,18
KATL_230608_1300_45,15
KATL_230608_1300_60,15
KATL_230608_1300_75,7
KATL_230608_1300_90,6
KATL_230608_1300_105,10
KATL_230608_1300_120,10
KATL_230608_1300_135,17
KATL_230608_1300_150,14
KATL_230608_1300_165,6
KATL_230608_1300_180,14
KATL_230608_1700_15,15
KATL_230608_1700_30,11
KATL_230608_1700_45,15
KATL_230608_1700_60,23
KATL_230608_1700_75,23
KATL_230608_1700_90,17
KATL_230608_1700_105,17
KATL_230608_1700_120,17
KATL_230608_1700_135,15
KATL_230608_1700_150,19
KATL_230608_1700_165,19
KATL_230608_1700_180,17
KATL_230608_2100_15,14
KATL_230608_2100_30,16
KATL_230608_2100_45,12
KATL_230608_2100_60,15
KATL_230608_2100_75,12
KATL_230608_2100_90,22
KATL_230608_2100_105,24
KATL_230608_2100_120,21
KATL_230608_2100_135,19
KATL_230608_2100_150,24
KATL_230608_2100_165,23
KATL_230608_2100_180,22
KATL_230609_0100_15,21
KATL_230609_0100_30,31
KATL_230609_0100_45,23
KATL_230609_0100_60,17
KATL_230609_0100_75,14
KATL_230609_0100_90,9
KATL_230609_0100_105,10
KATL_230609_0100_120,6
KATL_230609_0100_135,7
KATL_230609_0100_150,4
KATL_230609_0100_165,7
KATL_230609_0100_180,4
KATL_230609_0500_15,2
KATL_230609_0500_30,1
KATL_230609_0500_45,1
KATL_230609_0500_60,1
KATL_230609_0500_75,1
KATL_230609_0500_90,1
KATL_230609_0500_105,2
KATL_230609_0500_120,0
KATL_230609_0500_135,1
KATL_230609_0500_150,0
KATL_230609_0500_165,0
KATL_230609_0500_180,0
KATL_230609_0900_15,2
KATL_230609_0900_30,6
KATL_230609_0900_45,7
KATL_230609_0900_60,2
KATL_230609_0900_75,11
KATL_230609_0900_90,7
KATL_230609_0900_105,6
KATL_230609_0900_120,12
KATL_230609_0900_135,19
KATL_230609_0900_150,20
KATL_230609_0900_165,21
KATL_230609_0900_180,20
KATL_230609_1300_15,13
KATL_230609_1300_30,17
KATL_230609_1300_45,20
KATL_230609_1300_60,13
KATL_230609_1300_75,13
KATL_230609_1300_90,9
KATL_230609_1300_105,13
KATL_230609_1300_120,10
KATL_230609_1300_135,17
KATL_230609_1300_150,11
KATL_230609_1300_165,11
KATL_230609_1300_180,15
KATL_230609_1700_15,11
KATL_230609_1700_30,10
KATL_230609_1700_45,20
KATL_230609_1700_60,21
KATL_230609_1700_75,24
KATL_230609_1700_90,20
KATL_230609_1700_105,11
KATL_230609_1700_120,16
KATL_230609_1700_135,18
KATL_230609_1700_150,19
KATL_230609_1700_165,19
KATL_230609_1700_180,16
KATL_230609_2100_15,19
KATL_230609_2100_30,17
KATL_230609_2100_45,11
KATL_230609_2100_60,11
KATL_230609_2100_75,12
KATL_230609_2100_90,20
KATL_230609_2100_105,27
KATL_230609_2100_120,18
KATL_230609_2100_135,21
KATL_230609_2100_150,21
KATL_230609_2100_165,19
KATL_230609_2100_180,22
KATL_230610_0100_15,19
KATL_230610_0100_30,31
KATL_230610_0100_45,18
KATL_230610_0100_60,15
KATL_230610_0100_75,12
KATL_230610_0100_90,7
KATL_230610_0100_105,11
KATL_230610_0100_120,8
KATL_230610_0100_135,5
KATL_230610_0100_150,7
KATL_230610_0100_165,7
KATL_230610_0100_180,5
KATL_230610_0500_15,3
KATL_230610_0500_30,1
KATL_230610_0500_45,1
KATL_230610_0500_60,3
KATL_230610_0500_75,3
KATL_230610_0500_90,1
KATL_230610_0500_105,1
KATL_230610_0500_120,0
KATL_230610_0500_135,1
KATL_230610_0500_150,0
KATL_230610_0500_165,0
KATL_230610_0500_180,0
KATL_230610_0900_15,4
KATL_230610_0900_30,4
KATL_230610_0900_45,4
KATL_230610_0900_60,2
KATL_230610_0900_75,5
KATL_230610_0900_90,8
KATL_230610_0900_105,7
KATL_230610_0900_120,10
KATL_230610_0900_135,16
KATL_230610_0900_150,15
KATL_230610_0900_165,18
KATL_230610_0900_180,24
KATL_230610_1300_15,11
KATL_230610_1300_30,13
KATL_230610_1300_45,18
KATL_230610_1300_60,19
KATL_230610_1300_75,10
KATL_230610_1300_90,5
KATL_230610_1300_105,14
KATL_230610_1300_120,8
KATL_230610_1300_135,12
KATL_230610_1300_150,10
KATL_230610_1300_165,8
KATL_230610_1300_180,13
KATL_230610_1700_15,10
KATL_230610_1700_30,12
KATL_230610_1700_45,13
KATL_230610_1700_60,20
KATL_230610_1700_75,21
KATL_230610_1700_90,20
KATL_230610_1700_105,13
KATL_230610_1700_120,16
KATL_230610_1700_135,15
KATL_230610_1700_150,16
KATL_230610_1700_165,14
KATL_230610_1700_180,17
KATL_230610_2100_15,11
KATL_230610_2100_30,16
KATL_230610_2100_45,11
KATL_230610_2100_60,8
KATL_230610_2100_75,12
KATL_230610_2100_90,23
KATL_230610_2100_105,17
KATL_230610_2100_120,16
KATL_230610_2100_135,13
KATL_230610_2100_150,16
KATL_230610_2100_165,16
KATL_230610_2100_180,24
KATL_230611_0100_15,10
KATL_230611_0100_30,6
KATL_230611_0100_45,7
KATL_230611_0100_60,6
KATL_230611_0100_75,6
KATL_230611_0100_90,6
KATL_230611_0100_105,2
KATL_230611_0100_120,4
KATL_230611_0100_135,7
KATL_230611_0100_150,5
KATL_230611_0100_165,4
KATL_230611_0100_180,4
KATL_230611_0500_15,3
KATL_230611_0500_30,1
KATL_230611_0500_45,2
KATL_230611_0500_60,1
KATL_230611_0500_75,3
KATL_230611_0500_90,3
KATL_230611_0500_105,0
KATL_230611_0500_120,0
KATL_230611_0500_135,0
KATL_230611_0500_150,0
KATL_230611_0500_165,0
KATL_230611_0500_180,0
KATL_230611_0900_15,2
KATL_230611_0900_30,2
KATL_230611_0900_45,3
KATL_230611_0900_60,2
KATL_230611_0900_75,6
KATL_230611_0900_90,6
KATL_230611_0900_105,3
KATL_230611_0900_120,6
KATL_230611_0900_135,13
KATL_230611_0900_150,13
KATL_230611_0900_165,20
KATL_230611_0900_180,19
KATL_230611_1300_15,11
KATL_230611_1300_30,10
KATL_230611_1300_45,10
KATL_230611_1300_60,5
KATL_230611_1300_75,3
KATL_230611_1300_90,6
KATL_230611_1300_105,13
KATL_230611_1300_120,11
KATL_230611_1300_135,11
KATL_230611_1300_150,14
KATL_230611_1300_165,15
KATL_230611_1300_180,15
KATL_230611_1700_15,14
KATL_230611_1700_30,12
KATL_230611_1700_45,13
KATL_230611_1700_60,16
KATL_230611_1700_75,19
KATL_230611_1700_90,15
KATL_230611_1700_105,18
KATL_230611_1700_120,12
KATL_230611_1700_135,16
KATL_230611_1700_150,17
KATL_230611_1700_165,16
KATL_230611_1700_180,16
KATL_230611_2100_15,16
KATL_230611_2100_30,17
KATL_230611_2100_45,16
KATL_230611_2100_60,10
KATL_230611_2100_75,14
KATL_230611_2100_90,13
KATL_230611_2100_105,21
KATL_230611_2100_120,17
KATL_230611_2100_135,25
KATL_230611_2100_150,23
KATL_230611_2100_165,18
KATL_230611_2100_180,21
KATL_230612_0100_15,17
KATL_230612_0100_30,17
KATL_230612_0100_45,18
KATL_230612_0100_60,17
KATL_230612_0100_75,18
KATL_230612_0100_90,16
KATL_230612_0100_105,15
KATL_230612_0100_120,9
KATL_230612_0100_135,14
KATL_230612_0100_150,7
KATL_230612_0100_165,6
KATL_230612_0100_180,6
KATL_230612_0500_15,2
KATL_230612_0500_30,3
KATL_230612_0500_45,4
KATL_230612_0500_60,1
KATL_230612_0500_75,0
KATL_230612_0500_90,3
KATL_230612_0500_105,0
KATL_230612_0500_120,1
KATL_230612_0500_135,0
KATL_230612_0500_150,0
KATL_230612_0500_165,0
KATL_230612_0500_180,0
KATL_230612_0900_15,0
KATL_230612_0900_30,0
KATL_230612_0900_45,0
KATL_230612_0900_60,0
KATL_230612_0900_75,0
KATL_230612_0900_90,0
KATL_230612_0900_105,0
KATL_230612_0900_120,0
KATL_230612_0900_135,0
KATL_230612_0900_150,0
KATL_230612_0900_165,0
KATL_230612_0900_180,0
KATL_230612_1300_15,0
KATL_230612_1300_30,0
KATL_230612_1300_45,0
KATL_230612_1300_60,0
KATL_230612_1300_75,0
KATL_230612_1300_90,0
KATL_230612_1300_105,0
KATL_230612_1300_120,0
KATL_230612_1300_135,0
KATL_230612_1300_150,0
KATL_230612_1300_165,0
KATL_230612_1300_180,0
KATL_230612_1700_15,0
KATL_230612_1700_30,0
KATL_230612_1700_45,0
KATL_230612_1700_60,0
KATL_230612_1700_75,0
KATL_230612_1700_90,0
KATL_230612_1700_105,0
KATL_230612_1700_120,0
KATL_230612_1700_135,0
KATL_230612_1700_150,0
KATL_230612_1700_165,0
KATL_230612_1700_180,0
KATL_230612_2100_15,0
KATL_230612_2100_30,0
KATL_230612_2100_45,0
KATL_230612_2100_60,0
KATL_230612_2100_75,0
KATL_230612_2100_90,0
KATL_230612_2100_105,0
KATL_230612_2100_120,0
KATL_230612_2100_135,0
KATL_230612_2100_150,0
KATL_230612_2100_165,0
KATL_230612_2100_180,0
KATL_230613_0100_15,0
KATL_230613_0100_30,0
KATL_230613_0100_45,0
KATL_230613_0100_60,0
KATL_230613_0100_75,0
KATL_230613_0100_90,0
KATL_230613_0100_105,0
KATL_230613_0100_120,0
KATL_230613_0100_135,0
KATL_230613_0100_150,0
KATL_230613_0100_165,0
KATL_230613_0100_180,0
KATL_230613_0500_15,0
KATL_230613_0500_30,0
KATL_230613_0500_45,0
KATL_230613_0500_60,0
KATL_230613_0500_75,0
KATL_230613_0500_90,0
KATL_230613_0500_105,0
KATL_230613_0500_120,0
KATL_230613_0500_135,0
KATL_230613_0500_150,0
KATL_230613_0500_165,0
KATL_230613_0500_180,0
KATL_230613_0900_15,4
KATL_230613_0900_30,6
KATL_230613_0900_45,4
KATL_230613_0900_60,6
KATL_230613_0900_75,0
KATL_230613_0900_90,0
KATL_230613_0900_105,0
KATL_230613_0900_120,0
KATL_230613_0900_135,0
KATL_230613_0900_150,0
KATL_230613_0900_165,0
KATL_230613_0900_180,0
KATL_230613_1300_15,0
KATL_230613_1300_30,0
KATL_230613_1300_45,0
KATL_230613_1300_60,0
KATL_230613_1300_75,3
KATL_230613_1300_90,16
KATL_230613_1300_105,8
KATL_230613_1300_120,11
KATL_230613_1300_135,11
KATL_230613_1300_150,14
KATL_230613_1300_165,10
KATL_230613_1300_180,18
KATL_230613_1700_15,13
KATL_230613_1700_30,15
KATL_230613_1700_45,12
KATL_230613_1700_60,19
KATL_230613_1700_75,17
KATL_230613_1700_90,20
KATL_230613_1700_105,22
KATL_230613_1700_120,14
KATL_230613_1700_135,17
KATL_230613_1700_150,18
KATL_230613_1700_165,16
KATL_230613_1700_180,20
KATL_230613_2100_15,16
KATL_230613_2100_30,14
KATL_230613_2100_45,13
KATL_230613_2100_60,12
KATL_230613_2100_75,12
KATL_230613_2100_90,25
KATL_230613_2100_105,20
KATL_230613_2100_120,14
KATL_230613_2100_135,19
KATL_230613_2100_150,16
KATL_230613_2100_165,23
KATL_230613_2100_180,26
KATL_230614_0100_15,17
KATL_230614_0100_30,18
KATL_230614_0100_45,16
KATL_230614_0100_60,5
KATL_230614_0100_75,9
KATL_230614_0100_90,10
KATL_230614_0100_105,7
KATL_230614_0100_120,6
KATL_230614_0100_135,7
KATL_230614_0100_150,3
KATL_230614_0100_165,7
KATL_230614_0100_180,4
KATL_230614_0500_15,2
KATL_230614_0500_30,2
KATL_230614_0500_45,1
KATL_230614_0500_60,1
KATL_230614_0500_75,2
KATL_230614_0500_90,1
KATL_230614_0500_105,0
KATL_230614_0500_120,1
KATL_230614_0500_135,0
KATL_230614_0500_150,0
KATL_230614_0500_165,0
KATL_230614_0500_180,0
KATL_230614_0900_15,2
KATL_230614_0900_30,2
KATL_230614_0900_45,2
KATL_230614_0900_60,4
KATL_230614_0900_75,7
KATL_230614_0900_90,8
KATL_230614_0900_105,3
KATL_230614_0900_120,13
KATL_230614_0900_135,13
KATL_230614_0900_150,17
KATL_230614_0900_165,20
KATL_230614_0900_180,19
KATL_230614_1300_15,15
KATL_230614_1300_30,10
KATL_230614_1300_45,15
KATL_230614_1300_60,15
KATL_230614_1300_75,13
KATL_230614_1300_90,13
KATL_230614_1300_105,10
KATL_230614_1300_120,10
KATL_230614_1300_135,14
KATL_230614_1300_150,14
KATL_230614_1300_165,9
KATL_230614_1300_180,16
KATL_230614_1700_15,15
KATL_230614_1700_30,16
KATL_230614_1700_45,13
KATL_230614_1700_60,11
KATL_230614_1700_75,14
KATL_230614_1700_90,11
KATL_230614_1700_105,9
KATL_230614_1700_120,11
KATL_230614_1700_135,11
KATL_230614_1700_150,10
KATL_230614_1700_165,12
KATL_230614_1700_180,14
KATL_230614_2100_15,21
KATL_230614_2100_30,17
KATL_230614_2100_45,12
KATL_230614_2100_60,12
KATL_230614_2100_75,16
KATL_230614_2100_90,17
KATL_230614_2100_105,13
KATL_230614_2100_120,22
KATL_230614_2100_135,15
KATL_230614_2100_150,24
KATL_230614_2100_165,15
KATL_230614_2100_180,21
KATL_230615_0100_15,19
KATL_230615_0100_30,14
KATL_230615_0100_45,16
KATL_230615_0100_60,15
KATL_230615_0100_75,13
KATL_230615_0100_90,12
KATL_230615_0100_105,10
KATL_230615_0100_120,11
KATL_230615_0100_135,11
KATL_230615_0100_150,11
KATL_230615_0100_165,4
KATL_230615_0100_180,6
KATL_230615_0500_15,1
KATL_230615_0500_30,1
KATL_230615_0500_45,3
KATL_230615_0500_60,4
KATL_230615_0500_75,1
KATL_230615_0500_90,2
KATL_230615_0500_105,1
KATL_230615_0500_120,1
KATL_230615_0500_135,0
KATL_230615_0500_150,0
KATL_230615_0500_165,0
KATL_230615_0500_180,0
KATL_230615_0900_15,5
KATL_230615_0900_30,3
KATL_230615_0900_45,4
KATL_230615_0900_60,1
KATL_230615_0900_75,6
KATL_230615_0900_90,10
KATL_230615_0900_105,8
KATL_230615_0900_120,11
KATL_230615_0900_135,14
KATL_230615_0900_150,15
KATL_230615_0900_165,18
KATL_230615_0900_180,18
KATL_230615_1300_15,17
KATL_230615_1300_30,14
KATL_230615_1300_45,13
KATL_230615_1300_60,21
KATL_230615_1300_75,12
KATL_230615_1300_90,6
KATL_230615_1300_105,10
KATL_230615_1300_120,12
KATL_230615_1300_135,14
KATL_230615_1300_150,9
KATL_230615_1300_165,9
KATL_230615_1300_180,12
KATL_230615_1700_15,13
KATL_230615_1700_30,14
KATL_230615_1700_45,16
KATL_230615_1700_60,8
KATL_230615_1700_75,19
KATL_230615_1700_90,17
KATL_230615_1700_105,14
KATL_230615_1700_120,20
KATL_230615_1700_135,18
KATL_230615_1700_150,18
KATL_230615_1700_165,20
KATL_230615_1700_180,19
KATL_230615_2100_15,16
KATL_230615_2100_30,15
KATL_230615_2100_45,14
KATL_230615_2100_60,9
KATL_230615_2100_75,10
KATL_230615_2100_90,19
KATL_230615_2100_105,23
KATL_230615_2100_120,16
KATL_230615_2100_135,19
KATL_230615_2100_150,17
KATL_230615_2100_165,18
KATL_230615_2100_180,23
KATL_230710_0100_15,15
KATL_230710_0100_30,22
KATL_230710_0100_45,21
KATL_230710_0100_60,22
KATL_230710_0100_75,7
KATL_230710_0100_90,12
KATL_230710_0100_105,13
KATL_230710_0100_120,16
KATL_230710_0100_135,4
KATL_230710_0100_150,5
KATL_230710_0100_165,9
KATL_230710_0100_180,10
KATL_230710_0500_15,6
KATL_230710_0500_30,2
KATL_230710_0500_45,1
KATL_230710_0500_60,2
KATL_230710_0500_75,4
KATL_230710_0500_90,5
KATL_230710_0500_105,0
KATL_230710_0500_120,0
KATL_230710_0500_135,0
KATL_230710_0500_150,0
KATL_230710_0500_165,0
KATL_230710_0500_180,0
KATL_230710_0900_15,4
KATL_230710_0900_30,4
KATL_230710_0900_45,3
KATL_230710_0900_60,5
KATL_230710_0900_75,5
KATL_230710_0900_90,7
KATL_230710_0900_105,5
KATL_230710_0900_120,6
KATL_230710_0900_135,18
KATL_230710_0900_150,22
KATL_230710_0900_165,18
KATL_230710_0900_180,20
KATL_230710_1300_15,14
KATL_230710_1300_30,13
KATL_230710_1300_45,16
KATL_230710_1300_60,16
KATL_230710_1300_75,12
KATL_230710_1300_90,5
KATL_230710_1300_105,10
KATL_230710_1300_120,15
KATL_230710_1300_135,12
KATL_230710_1300_150,7
KATL_230710_1300_165,13
KATL_230710_1300_180,16
KATL_230710_1700_15,11
KATL_230710_1700_30,13
KATL_230710_1700_45,13
KATL_230710_1700_60,23
KATL_230710_1700_75,17
KATL_230710_1700_90,18
KATL_230710_1700_105,13
KATL_230710_1700_120,19
KATL_230710_1700_135,21
KATL_230710_1700_150,17
KATL_230710_1700_165,18
KATL_230710_1700_180,16
KATL_230710_2100_15,13
KATL_230710_2100_30,14
KATL_230710_2100_45,14
KATL_230710_2100_60,14
KATL_230710_2100_75,15
KATL_230710_2100_90,22
KATL_230710_2100_105,21
KATL_230710_2100_120,18
KATL_230710_2100_135,16
KATL_230710_2100_150,20
KATL_230710_2100_165,23
KATL_230710_2100_180,28
KATL_230711_0100_15,20
KATL_230711_0100_30,22
KATL_230711_0100_45,20
KATL_230711_0100_60,18
KATL_230711_0100_75,11
KATL_230711_0100_90,11
KATL_230711_0100_105,4
KATL_230711_0100_120,10
KATL_230711_0100_135,9
KATL_230711_0100_150,11
KATL_230711_0100_165,5
KATL_230711_0100_180,5
KATL_230711_0500_15,4
KATL_230711_0500_30,1
KATL_230711_0500_45,2
KATL_230711_0500_60,2
KATL_230711_0500_75,2
KATL_230711_0500_90,2
KATL_230711_0500_105,3
KATL_230711_0500_120,1
KATL_230711_0500_135,0
KATL_230711_0500_150,0
KATL_230711_0500_165,0
KATL_230711_0500_180,0
KATL_230711_0900_15,5
KATL_230711_0900_30,6
KATL_230711_0900_45,6
KATL_230711_0900_60,6
KATL_230711_0900_75,7
KATL_230711_0900_90,6
KATL_230711_0900_105,6
KATL_230711_0900_120,12
KATL_230711_0900_135,22
KATL_230711_0900_150,18
KATL_230711_0900_165,15
KATL_230711_0900_180,23
KATL_230711_1300_15,16
KATL_230711_1300_30,18
KATL_230711_1300_45,17
KATL_230711_1300_60,10
KATL_230711_1300_75,11
KATL_230711_1300_90,11
KATL_230711_1300_105,12
KATL_230711_1300_120,13
KATL_230711_1300_135,11
KATL_230711_1300_150,14
KATL_230711_1300_165,11
KATL_230711_1300_180,8
KATL_230711_1700_15,7
KATL_230711_1700_30,11
KATL_230711_1700_45,18
KATL_230711_1700_60,20
KATL_230711_1700_75,24
KATL_230711_1700_90,18
KATL_230711_1700_105,15
KATL_230711_1700_120,25
KATL_230711_1700_135,22
KATL_230711_1700_150,15
KATL_230711_1700_165,16
KATL_230711_1700_180,15
KATL_230711_2100_15,13
KATL_230711_2100_30,10
KATL_230711_2100_45,8
KATL_230711_2100_60,13
KATL_230711_2100_75,14
KATL_230711_2100_90,20
KATL_230711_2100_105,23
KATL_230711_2100_120,21
KATL_230711_2100_135,20
KATL_230711_2100_150,15
KATL_230711_2100_165,24
KATL_230711_2100_180,20
KATL_230712_0100_15,28
KATL_230712_0100_30,24
KATL_230712_0100_45,13
KATL_230712_0100_60,10
KATL_230712_0100_75,6
KATL_230712_0100_90,11
KATL_230712_0100_105,8
KATL_230712_0100_120,5
KATL_230712_0100_135,6
KATL_230712_0100_150,9
KATL_230712_0100_165,3
KATL_230712_0100_180,3
KATL_230712_0500_15,3
KATL_230712_0500_30,3
KATL_230712_0500_45,0
KATL_230712_0500_60,0
KATL_230712_0500_75,1
KATL_230712_0500_90,0
KATL_230712_0500_105,1
KATL_230712_0500_120,1
KATL_230712_0500_135,0
KATL_230712_0500_150,0
KATL_230712_0500_165,0
KATL_230712_0500_180,0
KATL_230712_0900_15,3
KATL_230712_0900_30,6
KATL_230712_0900_45,4
KATL_230712_0900_60,4
KATL_230712_0900_75,9
KATL_230712_0900_90,5
KATL_230712_0900_105,8
KATL_230712_0900_120,12
KATL_230712_0900_135,26
KATL_230712_0900_150,20
KATL_230712_0900_165,15
KATL_230712_0900_180,21
KATL_230712_1300_15,14
KATL_230712_1300_30,19
KATL_230712_1300_45,18
KATL_230712_1300_60,15
KATL_230712_1300_75,11
KATL_230712_1300_90,7
KATL_230712_1300_105,8
KATL_230712_1300_120,16
KATL_230712_1300_135,10
KATL_230712_1300_150,14
KATL_230712_1300_165,6
KATL_230712_1300_180,4
KATL_230712_1700_15,15
KATL_230712_1700_30,11
KATL_230712_1700_45,17
KATL_230712_1700_60,26
KATL_230712_1700_75,21
KATL_230712_1700_90,17
KATL_230712_1700_105,12
KATL_230712_1700_120,16
KATL_230712_1700_135,20
KATL_230712_1700_150,18
KATL_230712_1700_165,14
KATL_230712_1700_180,17
KATL_230712_2100_15,17
KATL_230712_2100_30,15
KATL_230712_2100_45,11
KATL_230712_2100_60,11
KATL_230712_2100_75,19
KATL_230712_2100_90,20
KATL_230712_2100_105,19
KATL_230712_2100_120,21
KATL_230712_2100_135,22
KATL_230712_2100_150,19
KATL_230712_2100_165,26
KATL_230712_2100_180,23
KATL_230713_0100_15,22
KATL_230713_0100_30,25
KATL_230713_0100_45,12
KATL_230713_0100_60,11
KATL_230713_0100_75,6
KATL_230713_0100_90,4
KATL_230713_0100_105,6
KATL_230713_0100_120,8
KATL_230713_0100_135,9
KATL_230713_0100_150,8
KATL_230713_0100_165,8
KATL_230713_0100_180,1
KATL_230713_0500_15,2
KATL_230713_0500_30,3
KATL_230713_0500_45,1
KATL_230713_0500_60,2
